student_id,topic_id,subject,grade,ability,diligence,difficulty,learned_on,obs_date,days_since_learned,lambda_true,R0_true,score_observed
S001,T031,Math,9,0.49799629176322635,0.7465891404679688,0.604474383743026,2023-05-23,2023-07-22,60,0.0485645657132198,0.7783036399566853,4
S001,T014,Math,9,0.49799629176322635,0.7465891404679688,0.8945256436960216,2023-03-17,2023-03-17,0,0.06220017926130674,0.7202933879660862,75
S001,T014,Math,9,0.49799629176322635,0.7465891404679688,0.8945256436960216,2023-03-17,2023-03-20,3,0.06220017926130674,0.7202933879660862,63
S001,T014,Math,9,0.49799629176322635,0.7465891404679688,0.8945256436960216,2023-03-17,2023-03-24,7,0.06220017926130674,0.7202933879660862,48
S001,T014,Math,9,0.49799629176322635,0.7465891404679688,0.8945256436960216,2023-03-17,2023-03-31,14,0.06220017926130674,0.7202933879660862,25
S001,T014,Math,9,0.49799629176322635,0.7465891404679688,0.8945256436960216,2023-03-17,2023-04-16,30,0.06220017926130674,0.7202933879660862,14
S001,T014,Math,9,0.49799629176322635,0.7465891404679688,0.8945256436960216,2023-03-17,2023-05-01,45,0.06220017926130674,0.7202933879660862,6
S001,T014,Math,9,0.49799629176322635,0.7465891404679688,0.8945256436960216,2023-03-17,2023-05-16,60,0.06220017926130674,0.7202933879660862,3
S001,T011,Math,9,0.49799629176322635,0.7465891404679688,0.6602993029112626,2023-05-31,2023-05-31,0,0.051188953637804666,0.767138656123038,74
S001,T011,Math,9,0.49799629176322635,0.7465891404679688,0.6602993029112626,2023-05-31,2023-06-03,3,0.051188953637804666,0.767138656123038,65
S001,T011,Math,9,0.49799629176322635,0.7465891404679688,0.6602993029112626,2023-05-31,2023-06-07,7,0.051188953637804666,0.767138656123038,50
S001,T011,Math,9,0.49799629176322635,0.7465891404679688,0.6602993029112626,2023-05-31,2023-06-14,14,0.051188953637804666,0.767138656123038,43
S001,T011,Math,9,0.49799629176322635,0.7465891404679688,0.6602993029112626,2023-05-31,2023-06-30,30,0.051188953637804666,0.767138656123038,22
S001,T011,Math,9,0.49799629176322635,0.7465891404679688,0.6602993029112626,2023-05-31,2023-07-15,45,0.051188953637804666,0.767138656123038,5
S001,T011,Math,9,0.49799629176322635,0.7465891404679688,0.6602993029112626,2023-05-31,2023-07-30,60,0.051188953637804666,0.767138656123038,4
S001,T017,Physics,9,0.49799629176322635,0.7465891404679688,0.7566121915239759,2023-01-27,2023-01-27,0,0.05571672341558713,0.7478760784004953,73
S001,T017,Physics,9,0.49799629176322635,0.7465891404679688,0.7566121915239759,2023-01-27,2023-01-30,3,0.05571672341558713,0.7478760784004953,66
S001,T017,Physics,9,0.49799629176322635,0.7465891404679688,0.7566121915239759,2023-01-27,2023-02-03,7,0.05571672341558713,0.7478760784004953,47
S001,T017,Physics,9,0.49799629176322635,0.7465891404679688,0.7566121915239759,2023-01-27,2023-02-10,14,0.05571672341558713,0.7478760784004953,36
S001,T017,Physics,9,0.49799629176322635,0.7465891404679688,0.7566121915239759,2023-01-27,2023-02-26,30,0.05571672341558713,0.7478760784004953,14
S001,T017,Physics,9,0.49799629176322635,0.7465891404679688,0.7566121915239759,2023-01-27,2023-03-13,45,0.05571672341558713,0.7478760784004953,9
S001,T017,Physics,9,0.49799629176322635,0.7465891404679688,0.7566121915239759,2023-01-27,2023-03-28,60,0.05571672341558713,0.7478760784004953,5
S001,T010,Math,9,0.49799629176322635,0.7465891404679688,0.3628169331174045,2023-02-12,2023-02-12,0,0.03720399583229299,0.8266351300818097,85
S001,T010,Math,9,0.49799629176322635,0.7465891404679688,0.3628169331174045,2023-02-12,2023-02-15,3,0.03720399583229299,0.8266351300818097,74
S001,T010,Math,9,0.49799629176322635,0.7465891404679688,0.3628169331174045,2023-02-12,2023-02-19,7,0.03720399583229299,0.8266351300818097,63
S001,T010,Math,9,0.49799629176322635,0.7465891404679688,0.3628169331174045,2023-02-12,2023-02-26,14,0.03720399583229299,0.8266351300818097,52
S001,T010,Math,9,0.49799629176322635,0.7465891404679688,0.3628169331174045,2023-02-12,2023-03-14,30,0.03720399583229299,0.8266351300818097,25
S001,T010,Math,9,0.49799629176322635,0.7465891404679688,0.3628169331174045,2023-02-12,2023-03-29,45,0.03720399583229299,0.8266351300818097,11
S001,T010,Math,9,0.49799629176322635,0.7465891404679688,0.3628169331174045,2023-02-12,2023-04-13,60,0.03720399583229299,0.8266351300818097,4
S001,T015,Physics,9,0.49799629176322635,0.7465891404679688,0.5656771678625977,2023-01-02,2023-01-02,0,0.04674066795606835,0.786063083132771,76
S001,T015,Physics,9,0.49799629176322635,0.7465891404679688,0.5656771678625977,2023-01-02,2023-01-05,3,0.04674066795606835,0.786063083132771,66
S001,T015,Physics,9,0.49799629176322635,0.7465891404679688,0.5656771678625977,2023-01-02,2023-01-09,7,0.04674066795606835,0.786063083132771,53
S001,T015,Physics,9,0.49799629176322635,0.7465891404679688,0.5656771678625977,2023-01-02,2023-01-16,14,0.04674066795606835,0.786063083132771,37
S001,T015,Physics,9,0.49799629176322635,0.7465891404679688,0.5656771678625977,2023-01-02,2023-02-01,30,0.04674066795606835,0.786063083132771,22
S001,T015,Physics,9,0.49799629176322635,0.7465891404679688,0.5656771678625977,2023-01-02,2023-02-16,45,0.04674066795606835,0.786063083132771,8
S001,T015,Physics,9,0.49799629176322635,0.7465891404679688,0.5656771678625977,2023-01-02,2023-03-03,60,0.04674066795606835,0.786063083132771,3
S001,T025,Math,9,0.49799629176322635,0.7465891404679688,0.7489946679324371,2023-05-11,2023-05-11,0,0.05535861565248178,0.7493995831188031,74
S001,T025,Math,9,0.49799629176322635,0.7465891404679688,0.7489946679324371,2023-05-11,2023-05-14,3,0.05535861565248178,0.7493995831188031,65
S001,T025,Math,9,0.49799629176322635,0.7465891404679688,0.7489946679324371,2023-05-11,2023-05-18,7,0.05535861565248178,0.7493995831188031,45
S001,T025,Math,9,0.49799629176322635,0.7465891404679688,0.7489946679324371,2023-05-11,2023-05-25,14,0.05535861565248178,0.7493995831188031,27
S001,T025,Math,9,0.49799629176322635,0.7465891404679688,0.7489946679324371,2023-05-11,2023-06-10,30,0.05535861565248178,0.7493995831188031,15
S001,T025,Math,9,0.49799629176322635,0.7465891404679688,0.7489946679324371,2023-05-11,2023-06-25,45,0.05535861565248178,0.7493995831188031,8
S001,T025,Math,9,0.49799629176322635,0.7465891404679688,0.7489946679324371,2023-05-11,2023-07-10,60,0.05535861565248178,0.7493995831188031,9
S001,T035,Physics,9,0.49799629176322635,0.7465891404679688,0.6578442987810492,2023-06-05,2023-06-05,0,0.0510735413221196,0.7676296569490807,77
S001,T035,Physics,9,0.49799629176322635,0.7465891404679688,0.6578442987810492,2023-06-05,2023-06-08,3,0.0510735413221196,0.7676296569490807,66
S001,T035,Physics,9,0.49799629176322635,0.7465891404679688,0.6578442987810492,2023-06-05,2023-06-12,7,0.0510735413221196,0.7676296569490807,54
S001,T035,Physics,9,0.49799629176322635,0.7465891404679688,0.6578442987810492,2023-06-05,2023-06-19,14,0.0510735413221196,0.7676296569490807,38
S001,T035,Physics,9,0.49799629176322635,0.7465891404679688,0.6578442987810492,2023-06-05,2023-07-05,30,0.0510735413221196,0.7676296569490807,18
S001,T035,Physics,9,0.49799629176322635,0.7465891404679688,0.6578442987810492,2023-06-05,2023-07-20,45,0.0510735413221196,0.7676296569490807,13
S001,T035,Physics,9,0.49799629176322635,0.7465891404679688,0.6578442987810492,2023-06-05,2023-08-04,60,0.0510735413221196,0.7676296569490807,11
S001,T007,Math,9,0.49799629176322635,0.7465891404679688,0.9259074468605311,2023-01-09,2023-01-09,0,0.06367547069931921,0.7140170273331843,68
S001,T007,Math,9,0.49799629176322635,0.7465891404679688,0.9259074468605311,2023-01-09,2023-01-12,3,0.06367547069931921,0.7140170273331843,54
S001,T007,Math,9,0.49799629176322635,0.7465891404679688,0.9259074468605311,2023-01-09,2023-01-16,7,0.06367547069931921,0.7140170273331843,46
S001,T007,Math,9,0.49799629176322635,0.7465891404679688,0.9259074468605311,2023-01-09,2023-01-23,14,0.06367547069931921,0.7140170273331843,29
S001,T007,Math,9,0.49799629176322635,0.7465891404679688,0.9259074468605311,2023-01-09,2023-02-08,30,0.06367547069931921,0.7140170273331843,13
S001,T007,Math,9,0.49799629176322635,0.7465891404679688,0.9259074468605311,2023-01-09,2023-02-23,45,0.06367547069931921,0.7140170273331843,6
S001,T007,Math,9,0.49799629176322635,0.7465891404679688,0.9259074468605311,2023-01-09,2023-03-10,60,0.06367547069931921,0.7140170273331843,1
S001,T016,Math,9,0.49799629176322635,0.7465891404679688,0.5891379171723502,2023-05-30,2023-05-30,0,0.04784358235536513,0.7813709332708205,81
S001,T016,Math,9,0.49799629176322635,0.7465891404679688,0.5891379171723502,2023-05-30,2023-06-02,3,0.04784358235536513,0.7813709332708205,64
S001,T016,Math,9,0.49799629176322635,0.7465891404679688,0.5891379171723502,2023-05-30,2023-06-06,7,0.04784358235536513,0.7813709332708205,58
S001,T016,Math,9,0.49799629176322635,0.7465891404679688,0.5891379171723502,2023-05-30,2023-06-13,14,0.04784358235536513,0.7813709332708205,43
S001,T016,Math,9,0.49799629176322635,0.7465891404679688,0.5891379171723502,2023-05-30,2023-06-29,30,0.04784358235536513,0.7813709332708205,20
S001,T016,Math,9,0.49799629176322635,0.7465891404679688,0.5891379171723502,2023-05-30,2023-07-14,45,0.04784358235536513,0.7813709332708205,12
S001,T016,Math,9,0.49799629176322635,0.7465891404679688,0.5891379171723502,2023-05-30,2023-07-29,60,0.04784358235536513,0.7813709332708205,4
S001,T020,Math,9,0.49799629176322635,0.7465891404679688,0.6156929804439206,2023-05-09,2023-05-09,0,0.04909196369518352,0.7760599206165064,80
S001,T020,Math,9,0.49799629176322635,0.7465891404679688,0.6156929804439206,2023-05-09,2023-05-12,3,0.04909196369518352,0.7760599206165064,67
S001,T020,Math,9,0.49799629176322635,0.7465891404679688,0.6156929804439206,2023-05-09,2023-05-16,7,0.04909196369518352,0.7760599206165064,56
S001,T020,Math,9,0.49799629176322635,0.7465891404679688,0.6156929804439206,2023-05-09,2023-05-23,14,0.04909196369518352,0.7760599206165064,39
S001,T020,Math,9,0.49799629176322635,0.7465891404679688,0.6156929804439206,2023-05-09,2023-06-08,30,0.04909196369518352,0.7760599206165064,18
S001,T020,Math,9,0.49799629176322635,0.7465891404679688,0.6156929804439206,2023-05-09,2023-06-23,45,0.04909196369518352,0.7760599206165064,13
S001,T020,Math,9,0.49799629176322635,0.7465891404679688,0.6156929804439206,2023-05-09,2023-07-08,60,0.04909196369518352,0.7760599206165064,2
S001,T001,Chemistry,9,0.49799629176322635,0.7465891404679688,0.5341543342568963,2023-03-01,2023-03-01,0,0.04525874652929141,0.7923676498539113,80
S001,T001,Chemistry,9,0.49799629176322635,0.7465891404679688,0.5341543342568963,2023-03-01,2023-03-04,3,0.04525874652929141,0.7923676498539113,69
S001,T001,Chemistry,9,0.49799629176322635,0.7465891404679688,0.5341543342568963,2023-03-01,2023-03-08,7,0.04525874652929141,0.7923676498539113,54
S001,T001,Chemistry,9,0.49799629176322635,0.7465891404679688,0.5341543342568963,2023-03-01,2023-03-15,14,0.04525874652929141,0.7923676498539113,37
S001,T001,Chemistry,9,0.49799629176322635,0.7465891404679688,0.5341543342568963,2023-03-01,2023-03-31,30,0.04525874652929141,0.7923676498539113,23
S001,T001,Chemistry,9,0.49799629176322635,0.7465891404679688,0.5341543342568963,2023-03-01,2023-04-15,45,0.04525874652929141,0.7923676498539113,9
S001,T001,Chemistry,9,0.49799629176322635,0.7465891404679688,0.5341543342568963,2023-03-01,2023-04-30,60,0.04525874652929141,0.7923676498539113,7
S002,T043,Math,12,0.6348380545741505,0.6661916244600647,0.6575320125729744,2023-01-19,2023-01-19,0,0.04928576941774421,0.8224288193150653,77
S002,T043,Math,12,0.6348380545741505,0.6661916244600647,0.6575320125729744,2023-01-19,2023-01-22,3,0.04928576941774421,0.8224288193150653,70
S002,T043,Math,12,0.6348380545741505,0.6661916244600647,0.6575320125729744,2023-01-19,2023-01-26,7,0.04928576941774421,0.8224288193150653,59
S002,T043,Math,12,0.6348380545741505,0.6661916244600647,0.6575320125729744,2023-01-19,2023-02-02,14,0.04928576941774421,0.8224288193150653,44
S002,T043,Math,12,0.6348380545741505,0.6661916244600647,0.6575320125729744,2023-01-19,2023-02-18,30,0.04928576941774421,0.8224288193150653,21
S002,T043,Math,12,0.6348380545741505,0.6661916244600647,0.6575320125729744,2023-01-19,2023-03-05,45,0.04928576941774421,0.8224288193150653,9
S002,T043,Math,12,0.6348380545741505,0.6661916244600647,0.6575320125729744,2023-01-19,2023-03-20,60,0.04928576941774421,0.8224288193150653,7
S002,T035,Physics,12,0.6348380545741505,0.6661916244600647,0.6578442987810492,2023-03-31,2023-03-31,0,0.04929994050445701,0.8223663620734504,82
S002,T035,Physics,12,0.6348380545741505,0.6661916244600647,0.6578442987810492,2023-03-31,2023-04-03,3,0.04929994050445701,0.8223663620734504,70
S002,T035,Physics,12,0.6348380545741505,0.6661916244600647,0.6578442987810492,2023-03-31,2023-04-07,7,0.04929994050445701,0.8223663620734504,62
S002,T035,Physics,12,0.6348380545741505,0.6661916244600647,0.6578442987810492,2023-03-31,2023-04-14,14,0.04929994050445701,0.8223663620734504,38
S002,T035,Physics,12,0.6348380545741505,0.6661916244600647,0.6578442987810492,2023-03-31,2023-04-30,30,0.04929994050445701,0.8223663620734504,16
S002,T035,Physics,12,0.6348380545741505,0.6661916244600647,0.6578442987810492,2023-03-31,2023-05-15,45,0.04929994050445701,0.8223663620734504,2
S002,T035,Physics,12,0.6348380545741505,0.6661916244600647,0.6578442987810492,2023-03-31,2023-05-30,60,0.04929994050445701,0.8223663620734504,9
S002,T038,Chemistry,12,0.6348380545741505,0.6661916244600647,0.6016361742725164,2023-02-06,2023-02-06,0,0.04674929886298274,0.8336079869751569,84
S002,T038,Chemistry,12,0.6348380545741505,0.6661916244600647,0.6016361742725164,2023-02-06,2023-02-09,3,0.04674929886298274,0.8336079869751569,75
S002,T038,Chemistry,12,0.6348380545741505,0.6661916244600647,0.6016361742725164,2023-02-06,2023-02-13,7,0.04674929886298274,0.8336079869751569,65
S002,T038,Chemistry,12,0.6348380545741505,0.6661916244600647,0.6016361742725164,2023-02-06,2023-02-20,14,0.04674929886298274,0.8336079869751569,40
S002,T038,Chemistry,12,0.6348380545741505,0.6661916244600647,0.6016361742725164,2023-02-06,2023-03-08,30,0.04674929886298274,0.8336079869751569,17
S002,T038,Chemistry,12,0.6348380545741505,0.6661916244600647,0.6016361742725164,2023-02-06,2023-03-23,45,0.04674929886298274,0.8336079869751569,10
S002,T038,Chemistry,12,0.6348380545741505,0.6661916244600647,0.6016361742725164,2023-02-06,2023-04-07,60,0.04674929886298274,0.8336079869751569,2
S002,T010,Math,12,0.6348380545741505,0.6661916244600647,0.3628169331174045,2023-04-26,2023-04-26,0,0.035912034559971884,0.8813718352061793,80
S002,T010,Math,12,0.6348380545741505,0.6661916244600647,0.3628169331174045,2023-04-26,2023-04-29,3,0.035912034559971884,0.8813718352061793,78
S002,T010,Math,12,0.6348380545741505,0.6661916244600647,0.3628169331174045,2023-04-26,2023-05-03,7,0.035912034559971884,0.8813718352061793,67
S002,T010,Math,12,0.6348380545741505,0.6661916244600647,0.3628169331174045,2023-04-26,2023-05-10,14,0.035912034559971884,0.8813718352061793,53
S002,T010,Math,12,0.6348380545741505,0.6661916244600647,0.3628169331174045,2023-04-26,2023-05-26,30,0.035912034559971884,0.8813718352061793,33
S002,T010,Math,12,0.6348380545741505,0.6661916244600647,0.3628169331174045,2023-04-26,2023-06-10,45,0.035912034559971884,0.8813718352061793,16
S002,T010,Math,12,0.6348380545741505,0.6661916244600647,0.3628169331174045,2023-04-26,2023-06-25,60,0.035912034559971884,0.8813718352061793,10
S002,T026,Chemistry,12,0.6348380545741505,0.6661916244600647,0.7336654550008684,2023-01-08,2023-01-08,0,0.05274059254630974,0.8072021308294866,82
S002,T026,Chemistry,12,0.6348380545741505,0.6661916244600647,0.7336654550008684,2023-01-08,2023-01-11,3,0.05274059254630974,0.8072021308294866,66
S002,T026,Chemistry,12,0.6348380545741505,0.6661916244600647,0.7336654550008684,2023-01-08,2023-01-15,7,0.05274059254630974,0.8072021308294866,56
S002,T026,Chemistry,12,0.6348380545741505,0.6661916244600647,0.7336654550008684,2023-01-08,2023-01-22,14,0.05274059254630974,0.8072021308294866,34
S002,T026,Chemistry,12,0.6348380545741505,0.6661916244600647,0.7336654550008684,2023-01-08,2023-02-07,30,0.05274059254630974,0.8072021308294866,15
S002,T026,Chemistry,12,0.6348380545741505,0.6661916244600647,0.7336654550008684,2023-01-08,2023-02-22,45,0.05274059254630974,0.8072021308294866,8
S002,T026,Chemistry,12,0.6348380545741505,0.6661916244600647,0.7336654550008684,2023-01-08,2023-03-09,60,0.05274059254630974,0.8072021308294866,3
S002,T011,Math,12,0.6348380545741505,0.6661916244600647,0.6602993029112626,2023-01-19,2023-01-19,0,0.049411344964564244,0.8218753612474077,78
S002,T011,Math,12,0.6348380545741505,0.6661916244600647,0.6602993029112626,2023-01-19,2023-01-22,3,0.049411344964564244,0.8218753612474077,72
S002,T011,Math,12,0.6348380545741505,0.6661916244600647,0.6602993029112626,2023-01-19,2023-01-26,7,0.049411344964564244,0.8218753612474077,64
S002,T011,Math,12,0.6348380545741505,0.6661916244600647,0.6602993029112626,2023-01-19,2023-02-02,14,0.049411344964564244,0.8218753612474077,40
S002,T011,Math,12,0.6348380545741505,0.6661916244600647,0.6602993029112626,2023-01-19,2023-02-18,30,0.049411344964564244,0.8218753612474077,20
S002,T011,Math,12,0.6348380545741505,0.6661916244600647,0.6602993029112626,2023-01-19,2023-03-05,45,0.049411344964564244,0.8218753612474077,4
S002,T011,Math,12,0.6348380545741505,0.6661916244600647,0.6602993029112626,2023-01-19,2023-03-20,60,0.049411344964564244,0.8218753612474077,7
S002,T009,Math,12,0.6348380545741505,0.6661916244600647,0.749472907012753,2023-01-28,2023-01-28,0,0.0534579113627559,0.8040406404271095,86
S002,T009,Math,12,0.6348380545741505,0.6661916244600647,0.749472907012753,2023-01-28,2023-01-31,3,0.0534579113627559,0.8040406404271095,65
S002,T009,Math,12,0.6348380545741505,0.6661916244600647,0.749472907012753,2023-01-28,2023-02-04,7,0.0534579113627559,0.8040406404271095,58
S002,T009,Math,12,0.6348380545741505,0.6661916244600647,0.749472907012753,2023-01-28,2023-02-11,14,0.0534579113627559,0.8040406404271095,33
S002,T009,Math,12,0.6348380545741505,0.6661916244600647,0.749472907012753,2023-01-28,2023-02-27,30,0.0534579113627559,0.8040406404271095,15
S002,T009,Math,12,0.6348380545741505,0.6661916244600647,0.749472907012753,2023-01-28,2023-03-14,45,0.0534579113627559,0.8040406404271095,7
S002,T009,Math,12,0.6348380545741505,0.6661916244600647,0.749472907012753,2023-01-28,2023-03-29,60,0.0534579113627559,0.8040406404271095,1
S002,T033,Math,12,0.6348380545741505,0.6661916244600647,0.5384550976132614,2023-03-17,2023-03-17,0,0.04388223495559674,0.8462442023070079,84
S002,T033,Math,12,0.6348380545741505,0.6661916244600647,0.5384550976132614,2023-03-17,2023-03-20,3,0.04388223495559674,0.8462442023070079,76
S002,T033,Math,12,0.6348380545741505,0.6661916244600647,0.5384550976132614,2023-03-17,2023-03-24,7,0.04388223495559674,0.8462442023070079,63
S002,T033,Math,12,0.6348380545741505,0.6661916244600647,0.5384550976132614,2023-03-17,2023-03-31,14,0.04388223495559674,0.8462442023070079,44
S002,T033,Math,12,0.6348380545741505,0.6661916244600647,0.5384550976132614,2023-03-17,2023-04-16,30,0.04388223495559674,0.8462442023070079,26
S002,T033,Math,12,0.6348380545741505,0.6661916244600647,0.5384550976132614,2023-03-17,2023-05-01,45,0.04388223495559674,0.8462442023070079,9
S002,T033,Math,12,0.6348380545741505,0.6661916244600647,0.5384550976132614,2023-03-17,2023-05-16,60,0.04388223495559674,0.8462442023070079,3
S003,T008,Math,11,0.6439608709948021,0.7993476622797075,0.5248738669320687,2023-06-14,2023-06-14,0,0.04136733111537274,0.8526095750115071,82
S003,T008,Math,11,0.6439608709948021,0.7993476622797075,0.5248738669320687,2023-06-14,2023-06-17,3,0.04136733111537274,0.8526095750115071,77
S003,T008,Math,11,0.6439608709948021,0.7993476622797075,0.5248738669320687,2023-06-14,2023-06-21,7,0.04136733111537274,0.8526095750115071,64
S003,T008,Math,11,0.6439608709948021,0.7993476622797075,0.5248738669320687,2023-06-14,2023-06-28,14,0.04136733111537274,0.8526095750115071,55
S003,T008,Math,11,0.6439608709948021,0.7993476622797075,0.5248738669320687,2023-06-14,2023-07-14,30,0.04136733111537274,0.8526095750115071,27
S003,T008,Math,11,0.6439608709948021,0.7993476622797075,0.5248738669320687,2023-06-14,2023-07-29,45,0.04136733111537274,0.8526095750115071,15
S003,T008,Math,11,0.6439608709948021,0.7993476622797075,0.5248738669320687,2023-06-14,2023-08-13,60,0.04136733111537274,0.8526095750115071,9
S003,T045,Math,11,0.6439608709948021,0.7993476622797075,0.4964385693952015,2023-02-02,2023-02-02,0,0.040133602894027266,0.8582966345188806,87
S003,T045,Math,11,0.6439608709948021,0.7993476622797075,0.4964385693952015,2023-02-02,2023-02-05,3,0.040133602894027266,0.8582966345188806,80
S003,T045,Math,11,0.6439608709948021,0.7993476622797075,0.4964385693952015,2023-02-02,2023-02-09,7,0.040133602894027266,0.8582966345188806,68
S003,T045,Math,11,0.6439608709948021,0.7993476622797075,0.4964385693952015,2023-02-02,2023-02-16,14,0.040133602894027266,0.8582966345188806,49
S003,T045,Math,11,0.6439608709948021,0.7993476622797075,0.4964385693952015,2023-02-02,2023-03-04,30,0.040133602894027266,0.8582966345188806,26
S003,T045,Math,11,0.6439608709948021,0.7993476622797075,0.4964385693952015,2023-02-02,2023-03-19,45,0.040133602894027266,0.8582966345188806,15
S003,T045,Math,11,0.6439608709948021,0.7993476622797075,0.4964385693952015,2023-02-02,2023-04-03,60,0.040133602894027266,0.8582966345188806,11
S003,T036,Math,11,0.6439608709948021,0.7993476622797075,0.6259457357623512,2023-06-26,2023-06-26,0,0.0457525574981238,0.8323952012454506,81
S003,T036,Math,11,0.6439608709948021,0.7993476622797075,0.6259457357623512,2023-06-26,2023-06-29,3,0.0457525574981238,0.8323952012454506,69
S003,T036,Math,11,0.6439608709948021,0.7993476622797075,0.6259457357623512,2023-06-26,2023-07-03,7,0.0457525574981238,0.8323952012454506,58
S003,T036,Math,11,0.6439608709948021,0.7993476622797075,0.6259457357623512,2023-06-26,2023-07-10,14,0.0457525574981238,0.8323952012454506,42
S003,T036,Math,11,0.6439608709948021,0.7993476622797075,0.6259457357623512,2023-06-26,2023-07-26,30,0.0457525574981238,0.8323952012454506,19
S003,T036,Math,11,0.6439608709948021,0.7993476622797075,0.6259457357623512,2023-06-26,2023-08-10,45,0.0457525574981238,0.8323952012454506,13
S003,T036,Math,11,0.6439608709948021,0.7993476622797075,0.6259457357623512,2023-06-26,2023-08-25,60,0.0457525574981238,0.8323952012454506,0
S003,T017,Physics,11,0.6439608709948021,0.7993476622797075,0.7566121915239759,2023-03-12,2023-03-12,0,0.051421810434453895,0.8062619100931256,78
S003,T017,Physics,11,0.6439608709948021,0.7993476622797075,0.7566121915239759,2023-03-12,2023-03-15,3,0.051421810434453895,0.8062619100931256,61
S003,T017,Physics,11,0.6439608709948021,0.7993476622797075,0.7566121915239759,2023-03-12,2023-03-19,7,0.051421810434453895,0.8062619100931256,53
S003,T017,Physics,11,0.6439608709948021,0.7993476622797075,0.7566121915239759,2023-03-12,2023-03-26,14,0.051421810434453895,0.8062619100931256,39
S003,T017,Physics,11,0.6439608709948021,0.7993476622797075,0.7566121915239759,2023-03-12,2023-04-11,30,0.051421810434453895,0.8062619100931256,14
S003,T017,Physics,11,0.6439608709948021,0.7993476622797075,0.7566121915239759,2023-03-12,2023-04-26,45,0.051421810434453895,0.8062619100931256,6
S003,T017,Physics,11,0.6439608709948021,0.7993476622797075,0.7566121915239759,2023-03-12,2023-05-11,60,0.051421810434453895,0.8062619100931256,2
S003,T038,Chemistry,11,0.6439608709948021,0.7993476622797075,0.6016361742725164,2023-02-15,2023-02-15,0,0.04469783345243173,0.8372571135434176,82
S003,T038,Chemistry,11,0.6439608709948021,0.7993476622797075,0.6016361742725164,2023-02-15,2023-02-18,3,0.04469783345243173,0.8372571135434176,73
S003,T038,Chemistry,11,0.6439608709948021,0.7993476622797075,0.6016361742725164,2023-02-15,2023-02-22,7,0.04469783345243173,0.8372571135434176,64
S003,T038,Chemistry,11,0.6439608709948021,0.7993476622797075,0.6016361742725164,2023-02-15,2023-03-01,14,0.04469783345243173,0.8372571135434176,55
